minTotal value	# of included sequences	% of included sequences
4290	1	0.00031
4291	1	0.00031
4292	1	0.00031
4293	1	0.00031
4294	1	0.00031
4295	1	0.00031
4296	1	0.00031
4297	1	0.00031
4298	1	0.00031
4299	1	0.00031
4300	1	0.00031
4301	1	0.00031
4302	1	0.00031
4303	1	0.00031
4304	1	0.00031
4305	1	0.00031
4306	1	0.00031
4307	1	0.00031
4308	1	0.00031
4309	1	0.00031
4310	1	0.00031
4311	1	0.00031
4312	1	0.00031
4313	1	0.00031
4314	1	0.00031
4315	1	0.00031
4316	1	0.00031
4317	1	0.00031
4318	1	0.00031
4319	1	0.00031
4320	1	0.00031
4321	1	0.00031
4322	1	0.00031
4323	1	0.00031
4324	1	0.00031
4325	1	0.00031
4326	1	0.00031
4327	1	0.00031
4328	1	0.00031
4329	1	0.00031
4330	1	0.00031
4331	1	0.00031
4332	1	0.00031
4333	1	0.00031
4334	1	0.00031
4335	1	0.00031
4336	1	0.00031
4337	1	0.00031
4338	1	0.00031
4339	1	0.00031
4340	1	0.00031
4341	1	0.00031
4342	1	0.00031
4343	1	0.00031
4344	1	0.00031
4345	1	0.00031
4346	1	0.00031
4347	1	0.00031
4348	1	0.00031
4349	1	0.00031
4350	1	0.00031
4351	1	0.00031
4352	1	0.00031
4353	1	0.00031
4354	1	0.00031
4355	1	0.00031
4356	1	0.00031
4357	1	0.00031
4358	1	0.00031
4359	1	0.00031
4360	1	0.00031
4361	1	0.00031
4362	1	0.00031
4363	1	0.00031
4364	1	0.00031
4365	1	0.00031
4366	1	0.00031
4367	1	0.00031
4368	1	0.00031
4369	1	0.00031
4370	1	0.00031
4371	1	0.00031
4372	1	0.00031
4373	1	0.00031
4374	1	0.00031
4375	1	0.00031
4376	1	0.00031
4377	1	0.00031
4378	1	0.00031
4379	1	0.00031
4380	1	0.00031
4381	1	0.00031
4382	1	0.00031
4383	1	0.00031
4384	1	0.00031
4385	1	0.00031
4386	1	0.00031
4387	1	0.00031
4388	1	0.00031
4389	1	0.00031
4390	1	0.00031
4391	1	0.00031
4392	1	0.00031
4393	1	0.00031
4394	1	0.00031
4395	1	0.00031
4396	1	0.00031
4397	1	0.00031
4398	1	0.00031
4399	1	0.00031
4400	1	0.00031
4401	1	0.00031
4402	1	0.00031
4403	1	0.00031
4404	1	0.00031
4405	1	0.00031
4406	1	0.00031
4407	1	0.00031
4408	1	0.00031
4409	1	0.00031
4410	1	0.00031
4411	1	0.00031
4412	1	0.00031
4413	1	0.00031
4414	1	0.00031
4415	1	0.00031
4416	1	0.00031
4417	1	0.00031
4418	1	0.00031
4419	1	0.00031
4420	1	0.00031
4421	1	0.00031
4422	1	0.00031
4423	1	0.00031
4424	1	0.00031
4425	1	0.00031
4426	1	0.00031
4427	1	0.00031
4428	1	0.00031
4429	1	0.00031
4430	1	0.00031
4431	1	0.00031
4432	1	0.00031
4433	1	0.00031
4434	1	0.00031
4435	1	0.00031
4436	1	0.00031
4437	1	0.00031
4438	1	0.00031
4439	1	0.00031
4440	1	0.00031
4441	1	0.00031
4442	1	0.00031
4443	1	0.00031
4444	1	0.00031
4445	1	0.00031
4446	1	0.00031
4447	1	0.00031
4448	1	0.00031
4449	1	0.00031
4450	1	0.00031
4451	1	0.00031
4452	1	0.00031
4453	1	0.00031
4454	1	0.00031
4455	1	0.00031
4456	1	0.00031
4457	1	0.00031
4458	1	0.00031
4459	1	0.00031
4460	1	0.00031
4461	1	0.00031
4462	1	0.00031
4463	1	0.00031
4464	1	0.00031
4465	1	0.00031
4466	1	0.00031
4467	1	0.00031
4468	1	0.00031
4469	1	0.00031
4470	1	0.00031
4471	1	0.00031
4472	1	0.00031
4473	1	0.00031
4474	1	0.00031
4475	1	0.00031
4476	1	0.00031
4477	1	0.00031
4478	1	0.00031
4479	1	0.00031
4480	1	0.00031
4481	1	0.00031
4482	1	0.00031
4483	1	0.00031
4484	1	0.00031
4485	1	0.00031
4486	1	0.00031
4487	1	0.00031
4488	1	0.00031
4489	1	0.00031
4490	1	0.00031
4491	1	0.00031
4492	1	0.00031
4493	1	0.00031
4494	1	0.00031
4495	1	0.00031
4496	1	0.00031
4497	1	0.00031
4498	1	0.00031
4499	1	0.00031
4500	1	0.00031
4501	1	0.00031
4502	1	0.00031
4503	1	0.00031
4504	1	0.00031
4505	1	0.00031
4506	1	0.00031
4507	1	0.00031
4508	1	0.00031
4509	1	0.00031
4510	1	0.00031
4511	1	0.00031
4512	1	0.00031
4513	1	0.00031
4514	1	0.00031
4515	1	0.00031
4516	1	0.00031
4517	1	0.00031
4518	1	0.00031
4519	1	0.00031
4520	1	0.00031
4521	1	0.00031
4522	1	0.00031
4523	1	0.00031
4524	1	0.00031
4525	1	0.00031
4526	1	0.00031
4527	1	0.00031
4528	1	0.00031
4529	1	0.00031
4530	1	0.00031
4531	1	0.00031
4532	1	0.00031
4533	1	0.00031
4534	1	0.00031
4535	1	0.00031
4536	1	0.00031
4537	1	0.00031
4538	1	0.00031
4539	1	0.00031
4540	1	0.00031
4541	1	0.00031
4542	1	0.00031
4543	1	0.00031
4544	1	0.00031
4545	1	0.00031
4546	1	0.00031
4547	1	0.00031
4548	1	0.00031
4549	1	0.00031
4550	1	0.00031
4551	1	0.00031
4552	1	0.00031
4553	1	0.00031
4554	1	0.00031
4555	1	0.00031
4556	1	0.00031
4557	1	0.00031
4558	1	0.00031
4559	1	0.00031
4560	1	0.00031
4561	1	0.00031
4562	1	0.00031
4563	1	0.00031
4564	1	0.00031
4565	1	0.00031
4566	1	0.00031
4567	1	0.00031
4568	1	0.00031
4569	1	0.00031
4570	1	0.00031
4571	1	0.00031
4572	1	0.00031
4573	1	0.00031
4574	1	0.00031
4575	1	0.00031
4576	1	0.00031
4577	1	0.00031
4578	1	0.00031
4579	1	0.00031
4580	1	0.00031
4581	1	0.00031
4582	1	0.00031
4583	1	0.00031
4584	1	0.00031
4585	1	0.00031
4586	1	0.00031
4587	1	0.00031
4588	1	0.00031
4589	1	0.00031
4590	1	0.00031
4591	1	0.00031
4592	1	0.00031
4593	1	0.00031
4594	1	0.00031
4595	1	0.00031
4596	1	0.00031
4597	1	0.00031
4598	1	0.00031
4599	1	0.00031
4600	1	0.00031
4601	1	0.00031
4602	1	0.00031
4603	1	0.00031
4604	1	0.00031
4605	1	0.00031
4606	1	0.00031
4607	1	0.00031
4608	1	0.00031
4609	1	0.00031
4610	1	0.00031
4611	1	0.00031
4612	1	0.00031
4613	1	0.00031
4614	1	0.00031
4615	1	0.00031
4616	1	0.00031
4617	1	0.00031
4618	1	0.00031
4619	1	0.00031
4620	1	0.00031
4621	1	0.00031
4622	1	0.00031
4623	1	0.00031
4624	1	0.00031
4625	1	0.00031
4626	1	0.00031
4627	1	0.00031
4628	1	0.00031
4629	1	0.00031
4630	1	0.00031
4631	1	0.00031
4632	1	0.00031
4633	1	0.00031
4634	1	0.00031
4635	1	0.00031
4636	1	0.00031
4637	1	0.00031
4638	1	0.00031
4639	1	0.00031
4640	1	0.00031
4641	1	0.00031
4642	1	0.00031
4643	1	0.00031
4644	1	0.00031
4645	1	0.00031
4646	1	0.00031
4647	1	0.00031
4648	1	0.00031
4649	1	0.00031
4650	1	0.00031
4651	1	0.00031
4652	1	0.00031
4653	1	0.00031
4654	1	0.00031
4655	1	0.00031
4656	1	0.00031
4657	1	0.00031
4658	1	0.00031
4659	1	0.00031
4660	1	0.00031
4661	1	0.00031
4662	1	0.00031
4663	1	0.00031
4664	1	0.00031
4665	1	0.00031
4666	1	0.00031
4667	1	0.00031
4668	1	0.00031
4669	1	0.00031
4670	1	0.00031
4671	1	0.00031
4672	1	0.00031
4673	1	0.00031
4674	1	0.00031
4675	1	0.00031
4676	1	0.00031
4677	1	0.00031
4678	1	0.00031
4679	1	0.00031
4680	1	0.00031
4681	1	0.00031
4682	1	0.00031
4683	1	0.00031
4684	1	0.00031
4685	1	0.00031
4686	1	0.00031
4687	1	0.00031
4688	1	0.00031
4689	1	0.00031
4690	1	0.00031
4691	1	0.00031
4692	1	0.00031
4693	1	0.00031
4694	1	0.00031
4695	1	0.00031
4696	1	0.00031
4697	1	0.00031
4698	1	0.00031
4699	1	0.00031
4700	1	0.00031
4701	1	0.00031
4702	1	0.00031
4703	1	0.00031
4704	1	0.00031
4705	1	0.00031
4706	1	0.00031
4707	1	0.00031
4708	1	0.00031
4709	1	0.00031
4710	1	0.00031
4711	1	0.00031
4712	1	0.00031
4713	1	0.00031
4714	1	0.00031
4715	1	0.00031
4716	1	0.00031
4717	1	0.00031
4718	1	0.00031
4719	1	0.00031
4720	1	0.00031
4721	1	0.00031
4722	1	0.00031
4723	1	0.00031
4724	1	0.00031
4725	1	0.00031
4726	1	0.00031
4727	1	0.00031
4728	1	0.00031
4729	1	0.00031
4730	1	0.00031
4731	1	0.00031
4732	1	0.00031
4733	1	0.00031
4734	1	0.00031
4735	1	0.00031
4736	1	0.00031
4737	1	0.00031
4738	1	0.00031
4739	1	0.00031
4740	1	0.00031
4741	1	0.00031
4742	1	0.00031
4743	1	0.00031
4744	1	0.00031
4745	1	0.00031
4746	1	0.00031
4747	1	0.00031
4748	1	0.00031
4749	1	0.00031
4750	1	0.00031
4751	1	0.00031
4752	1	0.00031
4753	1	0.00031
4754	1	0.00031
4755	1	0.00031
4756	1	0.00031
4757	1	0.00031
4758	1	0.00031
4759	1	0.00031
4760	1	0.00031
4761	1	0.00031
4762	1	0.00031
4763	1	0.00031
4764	1	0.00031
4765	1	0.00031
4766	1	0.00031
4767	1	0.00031
4768	1	0.00031
4769	1	0.00031
4770	1	0.00031
4771	1	0.00031
4772	1	0.00031
4773	1	0.00031
4774	1	0.00031
4775	1	0.00031
4776	1	0.00031
4777	1	0.00031
4778	1	0.00031
4779	1	0.00031
4780	1	0.00031
4781	1	0.00031
4782	1	0.00031
4783	1	0.00031
4784	1	0.00031
4785	1	0.00031
4786	1	0.00031
4787	1	0.00031
4788	1	0.00031
4789	1	0.00031
4790	1	0.00031
4791	1	0.00031
4792	1	0.00031
4793	1	0.00031
4794	1	0.00031
4795	1	0.00031
4796	1	0.00031
4797	1	0.00031
4798	1	0.00031
4799	1	0.00031
4800	1	0.00031
4801	1	0.00031
4802	1	0.00031
4803	1	0.00031
4804	1	0.00031
4805	1	0.00031
4806	1	0.00031
4807	1	0.00031
4808	1	0.00031
4809	1	0.00031
4810	1	0.00031
4811	1	0.00031
4812	1	0.00031
4813	1	0.00031
4814	1	0.00031
4815	1	0.00031
4816	1	0.00031
4817	1	0.00031
4818	1	0.00031
4819	1	0.00031
4820	1	0.00031
4821	1	0.00031
4822	1	0.00031
4823	1	0.00031
4824	1	0.00031
4825	1	0.00031
4826	1	0.00031
4827	1	0.00031
4828	1	0.00031
4829	1	0.00031
4830	1	0.00031
4831	1	0.00031
4832	1	0.00031
4833	1	0.00031
4834	1	0.00031
4835	1	0.00031
4836	1	0.00031
4837	1	0.00031
4838	1	0.00031
4839	1	0.00031
4840	1	0.00031
4841	1	0.00031
4842	1	0.00031
4843	1	0.00031
4844	1	0.00031
4845	1	0.00031
4846	1	0.00031
4847	1	0.00031
4848	1	0.00031
4849	1	0.00031
4850	1	0.00031
4851	1	0.00031
4852	1	0.00031
4853	1	0.00031
4854	1	0.00031
4855	1	0.00031
4856	1	0.00031
4857	1	0.00031
4858	1	0.00031
4859	1	0.00031
4860	1	0.00031
4861	1	0.00031
4862	1	0.00031
4863	1	0.00031
4864	1	0.00031
4865	1	0.00031
4866	1	0.00031
4867	1	0.00031
4868	1	0.00031
4869	1	0.00031
4870	1	0.00031
4871	1	0.00031
4872	1	0.00031
4873	1	0.00031
4874	1	0.00031
4875	1	0.00031
4876	1	0.00031
4877	1	0.00031
4878	1	0.00031
4879	1	0.00031
4880	1	0.00031
4881	1	0.00031
4882	1	0.00031
4883	1	0.00031
4884	1	0.00031
4885	1	0.00031
4886	1	0.00031
4887	1	0.00031
4888	1	0.00031
4889	1	0.00031
4890	1	0.00031
4891	1	0.00031
4892	1	0.00031
4893	1	0.00031
4894	1	0.00031
4895	1	0.00031
4896	1	0.00031
4897	1	0.00031
4898	1	0.00031
4899	1	0.00031
4900	1	0.00031
4901	1	0.00031
4902	1	0.00031
4903	1	0.00031
4904	1	0.00031
4905	1	0.00031
4906	1	0.00031
4907	1	0.00031
4908	1	0.00031
4909	1	0.00031
4910	1	0.00031
4911	1	0.00031
4912	1	0.00031
4913	1	0.00031
4914	1	0.00031
4915	1	0.00031
4916	1	0.00031
4917	1	0.00031
4918	1	0.00031
4919	1	0.00031
4920	1	0.00031
4921	1	0.00031
4922	1	0.00031
4923	1	0.00031
4924	1	0.00031
4925	1	0.00031
4926	1	0.00031
4927	1	0.00031
4928	1	0.00031
4929	1	0.00031
4930	1	0.00031
4931	1	0.00031
4932	1	0.00031
4933	1	0.00031
4934	1	0.00031
4935	1	0.00031
4936	1	0.00031
4937	1	0.00031
4938	1	0.00031
4939	1	0.00031
4940	1	0.00031
4941	1	0.00031
4942	1	0.00031
4943	1	0.00031
4944	1	0.00031
4945	1	0.00031
4946	1	0.00031
4947	1	0.00031
4948	1	0.00031
4949	1	0.00031
4950	1	0.00031
4951	1	0.00031
4952	1	0.00031
4953	1	0.00031
4954	1	0.00031
4955	1	0.00031
4956	1	0.00031
4957	1	0.00031
4958	1	0.00031
4959	1	0.00031
4960	1	0.00031
4961	1	0.00031
4962	1	0.00031
4963	1	0.00031
4964	1	0.00031
4965	1	0.00031
4966	1	0.00031
4967	1	0.00031
4968	1	0.00031
4969	1	0.00031
4970	1	0.00031
4971	1	0.00031
4972	1	0.00031
4973	1	0.00031
4974	1	0.00031
4975	1	0.00031
4976	1	0.00031
4977	1	0.00031
4978	1	0.00031
4979	1	0.00031
4980	1	0.00031
4981	1	0.00031
4982	1	0.00031
4983	1	0.00031
4984	1	0.00031
4985	1	0.00031
4986	1	0.00031
4987	1	0.00031
4988	1	0.00031
4989	1	0.00031
4990	1	0.00031
4991	1	0.00031
4992	1	0.00031
4993	1	0.00031
4994	1	0.00031
4995	1	0.00031
4996	1	0.00031
4997	1	0.00031
4998	1	0.00031
4999	1	0.00031
5000	1	0.00031
5001	1	0.00031
5002	1	0.00031
5003	1	0.00031
5004	1	0.00031
5005	1	0.00031
5006	1	0.00031
5007	1	0.00031
5008	1	0.00031
5009	1	0.00031
5010	1	0.00031
5011	1	0.00031
5012	1	0.00031
5013	1	0.00031
5014	1	0.00031
5015	1	0.00031
5016	1	0.00031
5017	1	0.00031
5018	1	0.00031
5019	1	0.00031
5020	1	0.00031
5021	1	0.00031
5022	1	0.00031
5023	1	0.00031
5024	1	0.00031
5025	1	0.00031
5026	1	0.00031
5027	1	0.00031
5028	1	0.00031
5029	1	0.00031
5030	1	0.00031
5031	1	0.00031
5032	1	0.00031
5033	1	0.00031
5034	1	0.00031
5035	1	0.00031
5036	1	0.00031
5037	1	0.00031
5038	1	0.00031
5039	1	0.00031
5040	1	0.00031
5041	1	0.00031
5042	1	0.00031
5043	1	0.00031
5044	1	0.00031
5045	1	0.00031
5046	1	0.00031
5047	1	0.00031
5048	1	0.00031
5049	1	0.00031
5050	1	0.00031
5051	1	0.00031
5052	1	0.00031
5053	1	0.00031
5054	1	0.00031
5055	1	0.00031
5056	1	0.00031
5057	1	0.00031
5058	1	0.00031
5059	1	0.00031
5060	1	0.00031
5061	1	0.00031
5062	1	0.00031
5063	1	0.00031
5064	1	0.00031
5065	1	0.00031
5066	1	0.00031
5067	1	0.00031
5068	1	0.00031
5069	1	0.00031
5070	1	0.00031
5071	1	0.00031
5072	1	0.00031
5073	1	0.00031
5074	1	0.00031
5075	1	0.00031
5076	1	0.00031
5077	1	0.00031
5078	1	0.00031
5079	1	0.00031
5080	1	0.00031
5081	1	0.00031
5082	1	0.00031
5083	1	0.00031
5084	1	0.00031
5085	1	0.00031
5086	1	0.00031
5087	1	0.00031
5088	1	0.00031
5089	1	0.00031
5090	1	0.00031
5091	1	0.00031
5092	1	0.00031
5093	1	0.00031
5094	1	0.00031
5095	1	0.00031
5096	1	0.00031
5097	1	0.00031
5098	1	0.00031
5099	1	0.00031
5100	1	0.00031
5101	1	0.00031
5102	1	0.00031
5103	1	0.00031
5104	1	0.00031
5105	1	0.00031
5106	1	0.00031
5107	1	0.00031
5108	1	0.00031
5109	1	0.00031
5110	1	0.00031
5111	1	0.00031
5112	1	0.00031
5113	1	0.00031
5114	1	0.00031
5115	1	0.00031
5116	1	0.00031
5117	1	0.00031
5118	1	0.00031
5119	1	0.00031
5120	1	0.00031
5121	1	0.00031
5122	1	0.00031
5123	1	0.00031
5124	1	0.00031
5125	1	0.00031
5126	1	0.00031
5127	1	0.00031
5128	1	0.00031
5129	1	0.00031
5130	1	0.00031
5131	1	0.00031
5132	1	0.00031
5133	1	0.00031
5134	1	0.00031
5135	1	0.00031
5136	1	0.00031
5137	1	0.00031
5138	1	0.00031
5139	1	0.00031
5140	1	0.00031
5141	1	0.00031
5142	1	0.00031
5143	1	0.00031
5144	1	0.00031
5145	1	0.00031
5146	1	0.00031
5147	1	0.00031
5148	1	0.00031
5149	1	0.00031
5150	1	0.00031
5151	1	0.00031
5152	1	0.00031
5153	1	0.00031
5154	1	0.00031
5155	1	0.00031
5156	1	0.00031
5157	1	0.00031
5158	1	0.00031
5159	1	0.00031
5160	1	0.00031
5161	1	0.00031
5162	1	0.00031
5163	1	0.00031
5164	1	0.00031
5165	1	0.00031
5166	1	0.00031
5167	1	0.00031
5168	1	0.00031
5169	1	0.00031
5170	1	0.00031
5171	1	0.00031
5172	1	0.00031
5173	1	0.00031
5174	1	0.00031
5175	1	0.00031
5176	1	0.00031
5177	1	0.00031
5178	1	0.00031
5179	1	0.00031
5180	1	0.00031
5181	1	0.00031
5182	1	0.00031
5183	1	0.00031
5184	1	0.00031
5185	1	0.00031
5186	1	0.00031
5187	1	0.00031
5188	1	0.00031
5189	1	0.00031
5190	1	0.00031
5191	1	0.00031
5192	1	0.00031
5193	1	0.00031
5194	1	0.00031
5195	1	0.00031
5196	1	0.00031
5197	1	0.00031
5198	1	0.00031
5199	1	0.00031
5200	1	0.00031
5201	1	0.00031
5202	1	0.00031
5203	1	0.00031
5204	1	0.00031
5205	1	0.00031
5206	1	0.00031
5207	1	0.00031
5208	1	0.00031
5209	1	0.00031
5210	1	0.00031
5211	1	0.00031
5212	1	0.00031
5213	1	0.00031
5214	1	0.00031
5215	1	0.00031
5216	1	0.00031
5217	1	0.00031
5218	1	0.00031
5219	1	0.00031
5220	1	0.00031
5221	1	0.00031
5222	1	0.00031
5223	1	0.00031
5224	1	0.00031
5225	1	0.00031
5226	1	0.00031
5227	1	0.00031
5228	1	0.00031
5229	1	0.00031
5230	1	0.00031
5231	1	0.00031
5232	1	0.00031
5233	1	0.00031
5234	1	0.00031
5235	1	0.00031
5236	1	0.00031
5237	1	0.00031
5238	1	0.00031
5239	1	0.00031
5240	1	0.00031
5241	1	0.00031
5242	1	0.00031
5243	1	0.00031
5244	1	0.00031
5245	1	0.00031
5246	1	0.00031
5247	1	0.00031
5248	1	0.00031
5249	1	0.00031
5250	1	0.00031
5251	1	0.00031
5252	1	0.00031
5253	1	0.00031
5254	1	0.00031
5255	1	0.00031
5256	1	0.00031
5257	1	0.00031
5258	1	0.00031
5259	1	0.00031
5260	1	0.00031
5261	1	0.00031
5262	1	0.00031
5263	1	0.00031
5264	1	0.00031
5265	1	0.00031
5266	1	0.00031
5267	1	0.00031
5268	1	0.00031
5269	1	0.00031
5270	1	0.00031
5271	1	0.00031
5272	1	0.00031
5273	1	0.00031
5274	1	0.00031
5275	1	0.00031
5276	1	0.00031
5277	1	0.00031
5278	1	0.00031
5279	1	0.00031
5280	1	0.00031
5281	1	0.00031
5282	1	0.00031
5283	1	0.00031
5284	1	0.00031
5285	1	0.00031
5286	1	0.00031
5287	1	0.00031
5288	1	0.00031
5289	1	0.00031
5290	1	0.00031
5291	1	0.00031
5292	1	0.00031
5293	1	0.00031
5294	1	0.00031
5295	1	0.00031
5296	1	0.00031
5297	1	0.00031
5298	1	0.00031
5299	1	0.00031
5300	1	0.00031
5301	1	0.00031
5302	1	0.00031
5303	1	0.00031
5304	1	0.00031
5305	1	0.00031
5306	1	0.00031
5307	1	0.00031
5308	1	0.00031
5309	1	0.00031
5310	1	0.00031
5311	1	0.00031
5312	1	0.00031
5313	1	0.00031
5314	1	0.00031
5315	1	0.00031
5316	1	0.00031
5317	1	0.00031
5318	1	0.00031
5319	1	0.00031
5320	1	0.00031
5321	1	0.00031
5322	1	0.00031
5323	1	0.00031
5324	1	0.00031
5325	1	0.00031
5326	1	0.00031
5327	1	0.00031
5328	1	0.00031
5329	1	0.00031
5330	1	0.00031
5331	1	0.00031
5332	1	0.00031
5333	1	0.00031
5334	1	0.00031
5335	1	0.00031
5336	1	0.00031
5337	1	0.00031
5338	1	0.00031
5339	1	0.00031
5340	1	0.00031
5341	1	0.00031
5342	1	0.00031
5343	1	0.00031
5344	1	0.00031
5345	1	0.00031
5346	1	0.00031
5347	1	0.00031
5348	1	0.00031
5349	1	0.00031
5350	1	0.00031
5351	1	0.00031
5352	1	0.00031
5353	1	0.00031
5354	1	0.00031
5355	1	0.00031
5356	1	0.00031
5357	1	0.00031
5358	1	0.00031
5359	1	0.00031
5360	1	0.00031
5361	1	0.00031
5362	1	0.00031
5363	1	0.00031
5364	1	0.00031
5365	1	0.00031
5366	1	0.00031
5367	1	0.00031
5368	1	0.00031
5369	1	0.00031
5370	1	0.00031
5371	1	0.00031
5372	1	0.00031
5373	1	0.00031
5374	1	0.00031
5375	1	0.00031
5376	1	0.00031
5377	1	0.00031
5378	1	0.00031
5379	1	0.00031
5380	1	0.00031
5381	1	0.00031
5382	1	0.00031
5383	1	0.00031
5384	1	0.00031
5385	1	0.00031
5386	1	0.00031
5387	1	0.00031
5388	1	0.00031
5389	1	0.00031
5390	1	0.00031
5391	1	0.00031
5392	1	0.00031
5393	1	0.00031
5394	1	0.00031
5395	1	0.00031
5396	1	0.00031
5397	1	0.00031
5398	1	0.00031
5399	1	0.00031
5400	1	0.00031
5401	1	0.00031
5402	1	0.00031
5403	1	0.00031
5404	1	0.00031
5405	1	0.00031
5406	1	0.00031
5407	1	0.00031
5408	1	0.00031
5409	1	0.00031
5410	1	0.00031
5411	1	0.00031
5412	1	0.00031
5413	1	0.00031
5414	1	0.00031
5415	1	0.00031
5416	1	0.00031
5417	1	0.00031
5418	1	0.00031
5419	1	0.00031
5420	1	0.00031
5421	1	0.00031
5422	1	0.00031
5423	1	0.00031
5424	1	0.00031
5425	1	0.00031
5426	1	0.00031
5427	1	0.00031
5428	1	0.00031
5429	1	0.00031
5430	1	0.00031
5431	1	0.00031
5432	1	0.00031
5433	1	0.00031
5434	1	0.00031
5435	1	0.00031
5436	1	0.00031
5437	1	0.00031
5438	1	0.00031
5439	1	0.00031
5440	1	0.00031
5441	1	0.00031
5442	1	0.00031
5443	1	0.00031
5444	1	0.00031
5445	1	0.00031
5446	1	0.00031
5447	1	0.00031
5448	1	0.00031
5449	1	0.00031
5450	1	0.00031
5451	1	0.00031
5452	1	0.00031
5453	1	0.00031
5454	1	0.00031
5455	1	0.00031
5456	1	0.00031
5457	1	0.00031
5458	1	0.00031
5459	1	0.00031
5460	1	0.00031
5461	1	0.00031
5462	1	0.00031
5463	1	0.00031
5464	1	0.00031
5465	1	0.00031
5466	1	0.00031
5467	1	0.00031
5468	1	0.00031
5469	1	0.00031
5470	1	0.00031
5471	1	0.00031
5472	1	0.00031
5473	1	0.00031
5474	1	0.00031
5475	1	0.00031
5476	1	0.00031
5477	1	0.00031
5478	1	0.00031
5479	1	0.00031
5480	1	0.00031
5481	1	0.00031
5482	1	0.00031
5483	1	0.00031
5484	1	0.00031
5485	1	0.00031
5486	1	0.00031
5487	1	0.00031
5488	1	0.00031
5489	1	0.00031
5490	1	0.00031
5491	1	0.00031
5492	1	0.00031
5493	1	0.00031
5494	1	0.00031
5495	1	0.00031
5496	1	0.00031
5497	1	0.00031
5498	1	0.00031
5499	1	0.00031
5500	1	0.00031
5501	1	0.00031
5502	1	0.00031
5503	1	0.00031
5504	1	0.00031
5505	1	0.00031
5506	1	0.00031
5507	1	0.00031
5508	1	0.00031
5509	1	0.00031
5510	1	0.00031
5511	1	0.00031
5512	1	0.00031
5513	1	0.00031
5514	1	0.00031
5515	1	0.00031
5516	1	0.00031
5517	1	0.00031
5518	1	0.00031
5519	1	0.00031
5520	1	0.00031
5521	1	0.00031
5522	1	0.00031
5523	1	0.00031
5524	1	0.00031
5525	1	0.00031
5526	1	0.00031
5527	1	0.00031
5528	1	0.00031
5529	1	0.00031
5530	1	0.00031
5531	1	0.00031
5532	1	0.00031
5533	1	0.00031
5534	1	0.00031
5535	1	0.00031
5536	1	0.00031
5537	1	0.00031
5538	1	0.00031
5539	1	0.00031
5540	1	0.00031
5541	1	0.00031
5542	1	0.00031
5543	1	0.00031
5544	1	0.00031
5545	1	0.00031
5546	1	0.00031
5547	1	0.00031
5548	1	0.00031
5549	1	0.00031
5550	1	0.00031
5551	1	0.00031
5552	1	0.00031
5553	1	0.00031
5554	1	0.00031
5555	1	0.00031
5556	1	0.00031
5557	1	0.00031
5558	1	0.00031
5559	1	0.00031
5560	1	0.00031
5561	1	0.00031
5562	1	0.00031
5563	1	0.00031
5564	1	0.00031
5565	1	0.00031
5566	1	0.00031
5567	1	0.00031
5568	1	0.00031
5569	1	0.00031
5570	1	0.00031
5571	1	0.00031
5572	1	0.00031
5573	1	0.00031
5574	1	0.00031
5575	1	0.00031
5576	1	0.00031
5577	1	0.00031
5578	1	0.00031
5579	1	0.00031
5580	1	0.00031
5581	1	0.00031
5582	1	0.00031
5583	1	0.00031
5584	1	0.00031
5585	1	0.00031
5586	1	0.00031
5587	1	0.00031
5588	1	0.00031
5589	1	0.00031
5590	1	0.00031
5591	1	0.00031
5592	1	0.00031
5593	1	0.00031
5594	1	0.00031
5595	1	0.00031
5596	1	0.00031
5597	1	0.00031
5598	1	0.00031
5599	1	0.00031
5600	1	0.00031
5601	1	0.00031
5602	1	0.00031
5603	1	0.00031
5604	1	0.00031
5605	1	0.00031
5606	1	0.00031
5607	1	0.00031
5608	1	0.00031
5609	1	0.00031
5610	1	0.00031
5611	1	0.00031
5612	1	0.00031
5613	1	0.00031
5614	1	0.00031
5615	1	0.00031
5616	1	0.00031
5617	1	0.00031
5618	1	0.00031
5619	1	0.00031
5620	1	0.00031
5621	1	0.00031
5622	1	0.00031
5623	1	0.00031
5624	1	0.00031
5625	1	0.00031
5626	1	0.00031
5627	1	0.00031
5628	1	0.00031
5629	1	0.00031
5630	1	0.00031
5631	1	0.00031
5632	1	0.00031
5633	1	0.00031
5634	1	0.00031
5635	1	0.00031
5636	1	0.00031
5637	1	0.00031
5638	1	0.00031
5639	1	0.00031
5640	1	0.00031
5641	1	0.00031
5642	1	0.00031
5643	1	0.00031
5644	1	0.00031
5645	1	0.00031
5646	1	0.00031
5647	1	0.00031
5648	1	0.00031
5649	1	0.00031
5650	1	0.00031
5651	1	0.00031
5652	1	0.00031
5653	1	0.00031
5654	1	0.00031
5655	1	0.00031
5656	1	0.00031
5657	1	0.00031
5658	1	0.00031
5659	1	0.00031
5660	1	0.00031
5661	1	0.00031
5662	1	0.00031
5663	1	0.00031
5664	1	0.00031
5665	1	0.00031
5666	1	0.00031
5667	1	0.00031
5668	1	0.00031
5669	1	0.00031
5670	1	0.00031
5671	1	0.00031
5672	1	0.00031
5673	1	0.00031
5674	1	0.00031
5675	1	0.00031
5676	1	0.00031
5677	1	0.00031
5678	1	0.00031
5679	1	0.00031
5680	1	0.00031
5681	1	0.00031
5682	1	0.00031
5683	1	0.00031
5684	1	0.00031
5685	1	0.00031
5686	1	0.00031
5687	1	0.00031
