minTotal value	# of included sequences	% of included sequences
5684	1	0.00028
5685	1	0.00028
5686	1	0.00028
5687	1	0.00028
5688	1	0.00028
5689	1	0.00028
5690	1	0.00028
5691	1	0.00028
5692	1	0.00028
5693	1	0.00028
5694	1	0.00028
5695	1	0.00028
5696	1	0.00028
5697	1	0.00028
5698	1	0.00028
5699	1	0.00028
5700	1	0.00028
5701	1	0.00028
5702	1	0.00028
5703	1	0.00028
5704	1	0.00028
5705	1	0.00028
5706	1	0.00028
5707	1	0.00028
5708	1	0.00028
5709	1	0.00028
5710	1	0.00028
5711	1	0.00028
5712	1	0.00028
5713	1	0.00028
5714	1	0.00028
5715	1	0.00028
5716	1	0.00028
5717	1	0.00028
5718	1	0.00028
5719	1	0.00028
5720	1	0.00028
5721	1	0.00028
5722	1	0.00028
5723	1	0.00028
5724	1	0.00028
5725	1	0.00028
5726	1	0.00028
5727	1	0.00028
5728	1	0.00028
5729	1	0.00028
5730	1	0.00028
5731	1	0.00028
5732	1	0.00028
5733	1	0.00028
5734	1	0.00028
5735	1	0.00028
5736	1	0.00028
5737	1	0.00028
5738	1	0.00028
5739	1	0.00028
5740	1	0.00028
5741	1	0.00028
5742	1	0.00028
5743	1	0.00028
5744	1	0.00028
5745	1	0.00028
5746	1	0.00028
5747	1	0.00028
5748	1	0.00028
5749	1	0.00028
5750	1	0.00028
5751	1	0.00028
5752	1	0.00028
5753	1	0.00028
5754	1	0.00028
5755	1	0.00028
5756	1	0.00028
5757	1	0.00028
5758	1	0.00028
5759	1	0.00028
5760	1	0.00028
5761	1	0.00028
5762	1	0.00028
5763	1	0.00028
5764	1	0.00028
5765	1	0.00028
5766	1	0.00028
5767	1	0.00028
5768	1	0.00028
5769	1	0.00028
5770	1	0.00028
5771	1	0.00028
5772	1	0.00028
5773	1	0.00028
5774	1	0.00028
5775	1	0.00028
5776	1	0.00028
5777	1	0.00028
5778	1	0.00028
5779	1	0.00028
5780	1	0.00028
5781	1	0.00028
5782	1	0.00028
5783	1	0.00028
5784	1	0.00028
5785	1	0.00028
5786	1	0.00028
5787	1	0.00028
5788	1	0.00028
5789	1	0.00028
5790	1	0.00028
5791	1	0.00028
5792	1	0.00028
5793	1	0.00028
5794	1	0.00028
5795	1	0.00028
5796	1	0.00028
5797	1	0.00028
5798	1	0.00028
5799	1	0.00028
5800	1	0.00028
5801	1	0.00028
5802	1	0.00028
5803	1	0.00028
5804	1	0.00028
5805	1	0.00028
5806	1	0.00028
5807	1	0.00028
5808	1	0.00028
5809	1	0.00028
5810	1	0.00028
5811	1	0.00028
5812	1	0.00028
5813	1	0.00028
5814	1	0.00028
5815	1	0.00028
5816	1	0.00028
5817	1	0.00028
5818	1	0.00028
5819	1	0.00028
5820	1	0.00028
5821	1	0.00028
5822	1	0.00028
5823	1	0.00028
5824	1	0.00028
5825	1	0.00028
5826	1	0.00028
5827	1	0.00028
5828	1	0.00028
5829	1	0.00028
5830	1	0.00028
5831	1	0.00028
5832	1	0.00028
5833	1	0.00028
5834	1	0.00028
5835	1	0.00028
5836	1	0.00028
5837	1	0.00028
5838	1	0.00028
5839	1	0.00028
5840	1	0.00028
5841	1	0.00028
5842	1	0.00028
5843	1	0.00028
5844	1	0.00028
5845	1	0.00028
5846	1	0.00028
5847	1	0.00028
5848	1	0.00028
5849	1	0.00028
5850	1	0.00028
5851	1	0.00028
5852	1	0.00028
5853	1	0.00028
5854	1	0.00028
5855	1	0.00028
5856	1	0.00028
5857	1	0.00028
5858	1	0.00028
5859	1	0.00028
5860	1	0.00028
5861	1	0.00028
5862	1	0.00028
5863	1	0.00028
5864	1	0.00028
5865	1	0.00028
5866	1	0.00028
5867	1	0.00028
5868	1	0.00028
5869	1	0.00028
5870	1	0.00028
5871	1	0.00028
5872	1	0.00028
5873	1	0.00028
5874	1	0.00028
5875	1	0.00028
5876	1	0.00028
5877	1	0.00028
5878	1	0.00028
5879	1	0.00028
5880	1	0.00028
5881	1	0.00028
5882	1	0.00028
5883	1	0.00028
5884	1	0.00028
5885	1	0.00028
5886	1	0.00028
5887	1	0.00028
5888	1	0.00028
5889	1	0.00028
5890	1	0.00028
5891	1	0.00028
5892	1	0.00028
5893	1	0.00028
5894	1	0.00028
5895	1	0.00028
5896	1	0.00028
5897	1	0.00028
5898	1	0.00028
5899	1	0.00028
5900	1	0.00028
5901	1	0.00028
5902	1	0.00028
5903	1	0.00028
5904	1	0.00028
5905	1	0.00028
5906	1	0.00028
5907	1	0.00028
5908	1	0.00028
5909	1	0.00028
5910	1	0.00028
5911	1	0.00028
5912	1	0.00028
5913	1	0.00028
5914	1	0.00028
5915	1	0.00028
5916	1	0.00028
5917	1	0.00028
5918	1	0.00028
5919	1	0.00028
5920	1	0.00028
5921	1	0.00028
5922	1	0.00028
5923	1	0.00028
5924	1	0.00028
5925	1	0.00028
5926	1	0.00028
5927	1	0.00028
5928	1	0.00028
5929	1	0.00028
5930	1	0.00028
5931	1	0.00028
5932	1	0.00028
5933	1	0.00028
5934	1	0.00028
5935	1	0.00028
5936	1	0.00028
5937	1	0.00028
5938	1	0.00028
5939	1	0.00028
5940	1	0.00028
5941	1	0.00028
5942	1	0.00028
5943	1	0.00028
5944	1	0.00028
5945	1	0.00028
5946	1	0.00028
5947	1	0.00028
5948	1	0.00028
5949	1	0.00028
5950	1	0.00028
5951	1	0.00028
5952	1	0.00028
5953	1	0.00028
5954	1	0.00028
5955	1	0.00028
5956	1	0.00028
5957	1	0.00028
5958	1	0.00028
5959	1	0.00028
5960	1	0.00028
5961	1	0.00028
5962	1	0.00028
5963	1	0.00028
5964	1	0.00028
5965	1	0.00028
5966	1	0.00028
5967	1	0.00028
5968	1	0.00028
5969	1	0.00028
5970	1	0.00028
5971	1	0.00028
5972	1	0.00028
5973	1	0.00028
5974	1	0.00028
5975	1	0.00028
5976	1	0.00028
5977	1	0.00028
5978	1	0.00028
5979	1	0.00028
5980	1	0.00028
5981	1	0.00028
5982	1	0.00028
5983	1	0.00028
5984	1	0.00028
5985	1	0.00028
5986	1	0.00028
5987	1	0.00028
5988	1	0.00028
5989	1	0.00028
5990	1	0.00028
5991	1	0.00028
5992	1	0.00028
5993	1	0.00028
5994	1	0.00028
5995	1	0.00028
5996	1	0.00028
5997	1	0.00028
5998	1	0.00028
5999	1	0.00028
6000	1	0.00028
6001	1	0.00028
6002	1	0.00028
6003	1	0.00028
6004	1	0.00028
6005	1	0.00028
6006	1	0.00028
6007	1	0.00028
6008	1	0.00028
6009	1	0.00028
6010	1	0.00028
6011	1	0.00028
6012	1	0.00028
6013	1	0.00028
6014	1	0.00028
6015	1	0.00028
6016	1	0.00028
6017	1	0.00028
6018	1	0.00028
6019	1	0.00028
6020	1	0.00028
6021	1	0.00028
6022	1	0.00028
6023	1	0.00028
6024	1	0.00028
6025	1	0.00028
6026	1	0.00028
6027	1	0.00028
6028	1	0.00028
6029	1	0.00028
6030	1	0.00028
6031	1	0.00028
6032	1	0.00028
6033	1	0.00028
6034	1	0.00028
6035	1	0.00028
6036	1	0.00028
6037	1	0.00028
6038	1	0.00028
6039	1	0.00028
6040	1	0.00028
6041	1	0.00028
6042	1	0.00028
6043	1	0.00028
6044	1	0.00028
6045	1	0.00028
6046	1	0.00028
6047	1	0.00028
6048	1	0.00028
6049	1	0.00028
6050	1	0.00028
6051	1	0.00028
6052	1	0.00028
6053	1	0.00028
6054	1	0.00028
6055	1	0.00028
6056	1	0.00028
6057	1	0.00028
6058	1	0.00028
6059	1	0.00028
6060	1	0.00028
6061	1	0.00028
6062	1	0.00028
6063	1	0.00028
6064	1	0.00028
6065	1	0.00028
6066	1	0.00028
6067	1	0.00028
6068	1	0.00028
6069	1	0.00028
6070	1	0.00028
6071	1	0.00028
6072	1	0.00028
6073	1	0.00028
6074	1	0.00028
6075	1	0.00028
6076	1	0.00028
6077	1	0.00028
6078	1	0.00028
6079	1	0.00028
6080	1	0.00028
6081	1	0.00028
6082	1	0.00028
6083	1	0.00028
6084	1	0.00028
6085	1	0.00028
6086	1	0.00028
6087	1	0.00028
6088	1	0.00028
6089	1	0.00028
6090	1	0.00028
6091	1	0.00028
6092	1	0.00028
6093	1	0.00028
6094	1	0.00028
6095	1	0.00028
6096	1	0.00028
6097	1	0.00028
6098	1	0.00028
6099	1	0.00028
6100	1	0.00028
6101	1	0.00028
6102	1	0.00028
6103	1	0.00028
6104	1	0.00028
6105	1	0.00028
6106	1	0.00028
6107	1	0.00028
6108	1	0.00028
6109	1	0.00028
6110	1	0.00028
6111	1	0.00028
6112	1	0.00028
6113	1	0.00028
6114	1	0.00028
6115	1	0.00028
6116	1	0.00028
6117	1	0.00028
6118	1	0.00028
6119	1	0.00028
6120	1	0.00028
6121	1	0.00028
6122	1	0.00028
6123	1	0.00028
6124	1	0.00028
6125	1	0.00028
6126	1	0.00028
6127	1	0.00028
6128	1	0.00028
6129	1	0.00028
6130	1	0.00028
6131	1	0.00028
6132	1	0.00028
6133	1	0.00028
6134	1	0.00028
6135	1	0.00028
6136	1	0.00028
6137	1	0.00028
6138	1	0.00028
6139	1	0.00028
6140	1	0.00028
6141	1	0.00028
6142	1	0.00028
6143	1	0.00028
6144	1	0.00028
6145	1	0.00028
6146	1	0.00028
6147	1	0.00028
6148	1	0.00028
6149	1	0.00028
6150	1	0.00028
6151	1	0.00028
6152	1	0.00028
6153	1	0.00028
6154	1	0.00028
6155	1	0.00028
6156	1	0.00028
6157	1	0.00028
6158	1	0.00028
6159	1	0.00028
6160	1	0.00028
6161	1	0.00028
6162	1	0.00028
6163	1	0.00028
6164	1	0.00028
6165	1	0.00028
6166	1	0.00028
6167	1	0.00028
6168	1	0.00028
6169	1	0.00028
6170	1	0.00028
6171	1	0.00028
6172	1	0.00028
6173	1	0.00028
6174	1	0.00028
6175	1	0.00028
6176	1	0.00028
6177	1	0.00028
6178	1	0.00028
6179	1	0.00028
6180	1	0.00028
6181	1	0.00028
6182	1	0.00028
6183	1	0.00028
6184	1	0.00028
6185	1	0.00028
6186	1	0.00028
6187	1	0.00028
6188	1	0.00028
6189	1	0.00028
6190	1	0.00028
6191	1	0.00028
6192	1	0.00028
6193	1	0.00028
6194	1	0.00028
6195	1	0.00028
6196	1	0.00028
6197	1	0.00028
6198	1	0.00028
6199	1	0.00028
6200	1	0.00028
6201	1	0.00028
6202	1	0.00028
6203	1	0.00028
6204	1	0.00028
6205	1	0.00028
6206	1	0.00028
6207	1	0.00028
6208	1	0.00028
6209	1	0.00028
6210	1	0.00028
6211	1	0.00028
6212	1	0.00028
6213	1	0.00028
6214	1	0.00028
6215	1	0.00028
6216	1	0.00028
6217	1	0.00028
6218	1	0.00028
6219	1	0.00028
6220	1	0.00028
6221	1	0.00028
6222	1	0.00028
6223	1	0.00028
6224	1	0.00028
6225	1	0.00028
6226	1	0.00028
6227	1	0.00028
6228	1	0.00028
6229	1	0.00028
6230	1	0.00028
6231	1	0.00028
6232	1	0.00028
6233	1	0.00028
6234	1	0.00028
6235	1	0.00028
6236	1	0.00028
6237	1	0.00028
6238	1	0.00028
6239	1	0.00028
6240	1	0.00028
6241	1	0.00028
6242	1	0.00028
6243	1	0.00028
6244	1	0.00028
6245	1	0.00028
6246	1	0.00028
6247	1	0.00028
6248	1	0.00028
6249	1	0.00028
6250	1	0.00028
6251	1	0.00028
6252	1	0.00028
6253	1	0.00028
6254	1	0.00028
6255	1	0.00028
6256	1	0.00028
6257	1	0.00028
6258	1	0.00028
6259	1	0.00028
6260	1	0.00028
6261	1	0.00028
6262	1	0.00028
6263	1	0.00028
6264	1	0.00028
6265	1	0.00028
6266	1	0.00028
6267	1	0.00028
6268	1	0.00028
6269	1	0.00028
6270	1	0.00028
6271	1	0.00028
6272	1	0.00028
6273	1	0.00028
6274	1	0.00028
6275	1	0.00028
6276	1	0.00028
6277	1	0.00028
6278	1	0.00028
6279	1	0.00028
6280	1	0.00028
6281	1	0.00028
6282	1	0.00028
6283	1	0.00028
6284	1	0.00028
6285	1	0.00028
6286	1	0.00028
6287	1	0.00028
6288	1	0.00028
6289	1	0.00028
6290	1	0.00028
6291	1	0.00028
6292	1	0.00028
6293	1	0.00028
6294	1	0.00028
6295	1	0.00028
6296	1	0.00028
6297	1	0.00028
6298	1	0.00028
6299	1	0.00028
6300	1	0.00028
6301	1	0.00028
6302	1	0.00028
6303	1	0.00028
6304	1	0.00028
6305	1	0.00028
6306	1	0.00028
6307	1	0.00028
6308	1	0.00028
6309	1	0.00028
6310	1	0.00028
6311	1	0.00028
6312	1	0.00028
6313	1	0.00028
6314	1	0.00028
6315	1	0.00028
6316	1	0.00028
6317	1	0.00028
6318	1	0.00028
6319	1	0.00028
6320	1	0.00028
6321	1	0.00028
6322	1	0.00028
6323	1	0.00028
6324	1	0.00028
6325	1	0.00028
6326	1	0.00028
6327	1	0.00028
6328	1	0.00028
6329	1	0.00028
6330	1	0.00028
6331	1	0.00028
6332	1	0.00028
6333	1	0.00028
6334	1	0.00028
6335	1	0.00028
6336	1	0.00028
6337	1	0.00028
6338	1	0.00028
6339	1	0.00028
6340	1	0.00028
6341	1	0.00028
6342	1	0.00028
6343	1	0.00028
6344	1	0.00028
6345	1	0.00028
6346	1	0.00028
6347	1	0.00028
6348	1	0.00028
6349	1	0.00028
6350	1	0.00028
6351	1	0.00028
6352	1	0.00028
6353	1	0.00028
6354	1	0.00028
6355	1	0.00028
6356	1	0.00028
6357	1	0.00028
6358	1	0.00028
6359	1	0.00028
6360	1	0.00028
6361	1	0.00028
6362	1	0.00028
6363	1	0.00028
6364	1	0.00028
6365	1	0.00028
6366	1	0.00028
6367	1	0.00028
6368	1	0.00028
6369	1	0.00028
6370	1	0.00028
6371	1	0.00028
6372	1	0.00028
6373	1	0.00028
6374	1	0.00028
6375	1	0.00028
6376	1	0.00028
6377	1	0.00028
6378	1	0.00028
6379	1	0.00028
6380	1	0.00028
6381	1	0.00028
6382	1	0.00028
6383	1	0.00028
6384	1	0.00028
6385	1	0.00028
6386	1	0.00028
6387	1	0.00028
6388	1	0.00028
6389	1	0.00028
6390	1	0.00028
6391	1	0.00028
6392	1	0.00028
6393	1	0.00028
6394	1	0.00028
6395	1	0.00028
6396	1	0.00028
6397	1	0.00028
6398	1	0.00028
6399	1	0.00028
6400	1	0.00028
6401	1	0.00028
6402	1	0.00028
6403	1	0.00028
6404	1	0.00028
6405	1	0.00028
6406	1	0.00028
6407	1	0.00028
6408	1	0.00028
6409	1	0.00028
6410	1	0.00028
6411	1	0.00028
6412	1	0.00028
6413	1	0.00028
6414	1	0.00028
6415	1	0.00028
6416	1	0.00028
6417	1	0.00028
6418	1	0.00028
6419	1	0.00028
6420	1	0.00028
6421	1	0.00028
6422	1	0.00028
6423	1	0.00028
6424	1	0.00028
6425	1	0.00028
6426	1	0.00028
6427	1	0.00028
6428	1	0.00028
6429	1	0.00028
6430	1	0.00028
6431	1	0.00028
6432	1	0.00028
6433	1	0.00028
6434	1	0.00028
6435	1	0.00028
6436	1	0.00028
6437	1	0.00028
6438	1	0.00028
6439	1	0.00028
6440	1	0.00028
6441	1	0.00028
6442	1	0.00028
6443	1	0.00028
6444	1	0.00028
6445	1	0.00028
6446	1	0.00028
6447	1	0.00028
6448	1	0.00028
6449	1	0.00028
6450	1	0.00028
6451	1	0.00028
6452	1	0.00028
6453	1	0.00028
6454	1	0.00028
6455	1	0.00028
6456	1	0.00028
6457	1	0.00028
6458	1	0.00028
6459	1	0.00028
6460	1	0.00028
6461	1	0.00028
6462	1	0.00028
6463	1	0.00028
6464	1	0.00028
6465	1	0.00028
6466	1	0.00028
6467	1	0.00028
6468	1	0.00028
6469	1	0.00028
6470	1	0.00028
6471	1	0.00028
6472	1	0.00028
6473	1	0.00028
6474	1	0.00028
6475	1	0.00028
6476	1	0.00028
6477	1	0.00028
6478	1	0.00028
6479	1	0.00028
6480	1	0.00028
6481	1	0.00028
6482	1	0.00028
6483	1	0.00028
6484	1	0.00028
6485	1	0.00028
6486	1	0.00028
6487	1	0.00028
6488	1	0.00028
6489	1	0.00028
6490	1	0.00028
6491	1	0.00028
6492	1	0.00028
6493	1	0.00028
6494	1	0.00028
6495	1	0.00028
6496	1	0.00028
6497	1	0.00028
6498	1	0.00028
6499	1	0.00028
6500	1	0.00028
6501	1	0.00028
6502	1	0.00028
6503	1	0.00028
6504	1	0.00028
6505	1	0.00028
6506	1	0.00028
6507	1	0.00028
6508	1	0.00028
6509	1	0.00028
6510	1	0.00028
6511	1	0.00028
6512	1	0.00028
6513	1	0.00028
6514	1	0.00028
6515	1	0.00028
6516	1	0.00028
6517	1	0.00028
6518	1	0.00028
6519	1	0.00028
6520	1	0.00028
6521	1	0.00028
6522	1	0.00028
6523	1	0.00028
6524	1	0.00028
6525	1	0.00028
6526	1	0.00028
6527	1	0.00028
6528	1	0.00028
6529	1	0.00028
6530	1	0.00028
6531	1	0.00028
6532	1	0.00028
6533	1	0.00028
6534	1	0.00028
6535	1	0.00028
6536	1	0.00028
6537	1	0.00028
6538	1	0.00028
6539	1	0.00028
6540	1	0.00028
6541	1	0.00028
6542	1	0.00028
6543	1	0.00028
6544	1	0.00028
6545	1	0.00028
6546	1	0.00028
6547	1	0.00028
6548	1	0.00028
6549	1	0.00028
6550	1	0.00028
6551	1	0.00028
6552	1	0.00028
6553	1	0.00028
6554	1	0.00028
6555	1	0.00028
6556	1	0.00028
6557	1	0.00028
6558	1	0.00028
6559	1	0.00028
6560	1	0.00028
6561	1	0.00028
6562	1	0.00028
6563	1	0.00028
6564	1	0.00028
6565	1	0.00028
6566	1	0.00028
6567	1	0.00028
6568	1	0.00028
6569	1	0.00028
6570	1	0.00028
6571	1	0.00028
6572	1	0.00028
6573	1	0.00028
6574	1	0.00028
6575	1	0.00028
6576	1	0.00028
6577	1	0.00028
6578	1	0.00028
6579	1	0.00028
6580	1	0.00028
6581	1	0.00028
6582	1	0.00028
6583	1	0.00028
6584	1	0.00028
6585	1	0.00028
6586	1	0.00028
6587	1	0.00028
6588	1	0.00028
6589	1	0.00028
6590	1	0.00028
6591	1	0.00028
6592	1	0.00028
6593	1	0.00028
6594	1	0.00028
6595	1	0.00028
6596	1	0.00028
6597	1	0.00028
6598	1	0.00028
6599	1	0.00028
6600	1	0.00028
6601	1	0.00028
6602	1	0.00028
6603	1	0.00028
6604	1	0.00028
6605	1	0.00028
6606	1	0.00028
6607	1	0.00028
6608	1	0.00028
6609	1	0.00028
6610	1	0.00028
6611	1	0.00028
6612	1	0.00028
6613	1	0.00028
6614	1	0.00028
6615	1	0.00028
6616	1	0.00028
6617	1	0.00028
6618	1	0.00028
6619	1	0.00028
6620	1	0.00028
6621	1	0.00028
6622	1	0.00028
6623	1	0.00028
6624	1	0.00028
6625	1	0.00028
6626	1	0.00028
6627	1	0.00028
6628	1	0.00028
6629	1	0.00028
6630	1	0.00028
6631	1	0.00028
6632	1	0.00028
6633	1	0.00028
6634	1	0.00028
6635	1	0.00028
6636	1	0.00028
6637	1	0.00028
6638	1	0.00028
6639	1	0.00028
6640	1	0.00028
6641	1	0.00028
6642	1	0.00028
6643	1	0.00028
6644	1	0.00028
6645	1	0.00028
6646	1	0.00028
6647	1	0.00028
6648	1	0.00028
6649	1	0.00028
6650	1	0.00028
6651	1	0.00028
6652	1	0.00028
6653	1	0.00028
6654	1	0.00028
6655	1	0.00028
6656	1	0.00028
6657	1	0.00028
6658	1	0.00028
6659	1	0.00028
6660	1	0.00028
6661	1	0.00028
6662	1	0.00028
6663	1	0.00028
6664	1	0.00028
6665	1	0.00028
6666	1	0.00028
6667	1	0.00028
6668	1	0.00028
6669	1	0.00028
6670	1	0.00028
6671	1	0.00028
6672	1	0.00028
6673	1	0.00028
6674	1	0.00028
6675	1	0.00028
6676	1	0.00028
6677	1	0.00028
6678	1	0.00028
6679	1	0.00028
6680	1	0.00028
6681	1	0.00028
6682	1	0.00028
6683	1	0.00028
6684	1	0.00028
6685	1	0.00028
6686	1	0.00028
6687	1	0.00028
6688	1	0.00028
6689	1	0.00028
6690	1	0.00028
6691	1	0.00028
6692	1	0.00028
6693	1	0.00028
6694	1	0.00028
6695	1	0.00028
6696	1	0.00028
6697	1	0.00028
6698	1	0.00028
6699	1	0.00028
6700	1	0.00028
6701	1	0.00028
6702	1	0.00028
6703	1	0.00028
6704	1	0.00028
6705	1	0.00028
6706	1	0.00028
6707	1	0.00028
6708	1	0.00028
6709	1	0.00028
6710	1	0.00028
6711	1	0.00028
6712	1	0.00028
6713	1	0.00028
6714	1	0.00028
6715	1	0.00028
6716	1	0.00028
6717	1	0.00028
6718	1	0.00028
6719	1	0.00028
6720	1	0.00028
6721	1	0.00028
6722	1	0.00028
6723	1	0.00028
6724	1	0.00028
6725	1	0.00028
6726	1	0.00028
6727	1	0.00028
6728	1	0.00028
6729	1	0.00028
6730	1	0.00028
6731	1	0.00028
6732	1	0.00028
6733	1	0.00028
6734	1	0.00028
6735	1	0.00028
6736	1	0.00028
6737	1	0.00028
6738	1	0.00028
6739	1	0.00028
6740	1	0.00028
6741	1	0.00028
6742	1	0.00028
6743	1	0.00028
6744	1	0.00028
6745	1	0.00028
6746	1	0.00028
6747	1	0.00028
6748	1	0.00028
6749	1	0.00028
6750	1	0.00028
6751	1	0.00028
6752	1	0.00028
6753	1	0.00028
6754	1	0.00028
6755	1	0.00028
6756	1	0.00028
6757	1	0.00028
6758	1	0.00028
6759	1	0.00028
6760	1	0.00028
6761	1	0.00028
6762	1	0.00028
6763	1	0.00028
6764	1	0.00028
6765	1	0.00028
6766	1	0.00028
6767	1	0.00028
6768	1	0.00028
6769	1	0.00028
6770	1	0.00028
6771	1	0.00028
6772	1	0.00028
6773	1	0.00028
6774	1	0.00028
6775	1	0.00028
6776	1	0.00028
6777	1	0.00028
6778	1	0.00028
6779	1	0.00028
6780	1	0.00028
6781	1	0.00028
6782	1	0.00028
6783	1	0.00028
6784	1	0.00028
6785	1	0.00028
6786	1	0.00028
6787	1	0.00028
6788	1	0.00028
6789	1	0.00028
6790	1	0.00028
6791	1	0.00028
6792	1	0.00028
6793	1	0.00028
6794	1	0.00028
6795	1	0.00028
6796	1	0.00028
6797	1	0.00028
6798	1	0.00028
6799	1	0.00028
6800	1	0.00028
6801	1	0.00028
6802	1	0.00028
6803	1	0.00028
6804	1	0.00028
6805	1	0.00028
6806	1	0.00028
6807	1	0.00028
6808	1	0.00028
6809	1	0.00028
6810	1	0.00028
6811	1	0.00028
6812	1	0.00028
6813	1	0.00028
6814	1	0.00028
6815	1	0.00028
6816	1	0.00028
6817	1	0.00028
6818	1	0.00028
6819	1	0.00028
6820	1	0.00028
6821	1	0.00028
6822	1	0.00028
6823	1	0.00028
6824	1	0.00028
6825	1	0.00028
6826	1	0.00028
6827	1	0.00028
6828	1	0.00028
6829	1	0.00028
6830	1	0.00028
6831	1	0.00028
6832	1	0.00028
6833	1	0.00028
6834	1	0.00028
6835	1	0.00028
6836	1	0.00028
6837	1	0.00028
6838	1	0.00028
6839	1	0.00028
6840	1	0.00028
6841	1	0.00028
6842	1	0.00028
6843	1	0.00028
6844	1	0.00028
6845	1	0.00028
6846	1	0.00028
6847	1	0.00028
6848	1	0.00028
6849	1	0.00028
6850	1	0.00028
6851	1	0.00028
6852	1	0.00028
6853	1	0.00028
6854	1	0.00028
6855	1	0.00028
6856	1	0.00028
6857	1	0.00028
6858	1	0.00028
6859	1	0.00028
6860	1	0.00028
6861	1	0.00028
6862	1	0.00028
6863	1	0.00028
6864	1	0.00028
6865	1	0.00028
6866	1	0.00028
6867	1	0.00028
6868	1	0.00028
6869	1	0.00028
6870	1	0.00028
6871	1	0.00028
6872	1	0.00028
6873	1	0.00028
6874	1	0.00028
6875	1	0.00028
6876	1	0.00028
6877	1	0.00028
6878	1	0.00028
6879	1	0.00028
6880	1	0.00028
6881	1	0.00028
6882	1	0.00028
6883	1	0.00028
6884	1	0.00028
6885	1	0.00028
6886	1	0.00028
6887	1	0.00028
6888	1	0.00028
6889	1	0.00028
6890	1	0.00028
6891	1	0.00028
6892	1	0.00028
6893	1	0.00028
6894	1	0.00028
6895	1	0.00028
6896	1	0.00028
6897	1	0.00028
6898	1	0.00028
6899	1	0.00028
6900	1	0.00028
6901	1	0.00028
6902	1	0.00028
6903	1	0.00028
6904	1	0.00028
6905	1	0.00028
6906	1	0.00028
6907	1	0.00028
6908	1	0.00028
6909	1	0.00028
6910	1	0.00028
6911	1	0.00028
6912	1	0.00028
6913	1	0.00028
6914	1	0.00028
6915	1	0.00028
6916	1	0.00028
6917	1	0.00028
6918	1	0.00028
6919	1	0.00028
6920	1	0.00028
6921	1	0.00028
6922	1	0.00028
6923	1	0.00028
6924	1	0.00028
6925	1	0.00028
6926	1	0.00028
6927	1	0.00028
6928	1	0.00028
6929	1	0.00028
6930	1	0.00028
6931	1	0.00028
6932	1	0.00028
6933	1	0.00028
6934	1	0.00028
6935	1	0.00028
6936	1	0.00028
6937	1	0.00028
6938	1	0.00028
6939	1	0.00028
6940	1	0.00028
6941	1	0.00028
6942	1	0.00028
6943	1	0.00028
6944	1	0.00028
6945	1	0.00028
6946	1	0.00028
6947	1	0.00028
6948	1	0.00028
6949	1	0.00028
6950	1	0.00028
6951	1	0.00028
6952	1	0.00028
6953	1	0.00028
6954	1	0.00028
6955	1	0.00028
6956	1	0.00028
6957	1	0.00028
6958	1	0.00028
6959	1	0.00028
6960	1	0.00028
6961	1	0.00028
6962	1	0.00028
6963	1	0.00028
6964	1	0.00028
6965	1	0.00028
6966	1	0.00028
6967	1	0.00028
6968	1	0.00028
6969	1	0.00028
6970	1	0.00028
6971	1	0.00028
6972	1	0.00028
6973	1	0.00028
6974	1	0.00028
6975	1	0.00028
6976	1	0.00028
6977	1	0.00028
6978	1	0.00028
6979	1	0.00028
6980	1	0.00028
6981	1	0.00028
6982	1	0.00028
6983	1	0.00028
6984	1	0.00028
6985	1	0.00028
6986	1	0.00028
6987	1	0.00028
6988	1	0.00028
6989	1	0.00028
6990	1	0.00028
6991	1	0.00028
6992	1	0.00028
6993	1	0.00028
6994	1	0.00028
6995	1	0.00028
6996	1	0.00028
6997	1	0.00028
6998	1	0.00028
6999	1	0.00028
7000	1	0.00028
7001	1	0.00028
7002	1	0.00028
7003	1	0.00028
7004	1	0.00028
7005	1	0.00028
7006	1	0.00028
7007	1	0.00028
7008	1	0.00028
7009	1	0.00028
7010	1	0.00028
7011	1	0.00028
7012	1	0.00028
7013	1	0.00028
7014	1	0.00028
7015	1	0.00028
7016	1	0.00028
7017	1	0.00028
7018	1	0.00028
7019	1	0.00028
7020	1	0.00028
7021	1	0.00028
7022	1	0.00028
7023	1	0.00028
7024	1	0.00028
7025	1	0.00028
7026	1	0.00028
7027	1	0.00028
7028	1	0.00028
7029	1	0.00028
7030	1	0.00028
7031	1	0.00028
7032	1	0.00028
7033	1	0.00028
7034	1	0.00028
7035	1	0.00028
7036	1	0.00028
7037	1	0.00028
7038	1	0.00028
7039	1	0.00028
7040	1	0.00028
7041	1	0.00028
7042	1	0.00028
7043	1	0.00028
7044	1	0.00028
7045	1	0.00028
7046	1	0.00028
7047	1	0.00028
7048	1	0.00028
7049	1	0.00028
7050	1	0.00028
7051	1	0.00028
7052	1	0.00028
7053	1	0.00028
7054	1	0.00028
7055	1	0.00028
7056	1	0.00028
7057	1	0.00028
7058	1	0.00028
7059	1	0.00028
7060	1	0.00028
7061	1	0.00028
7062	1	0.00028
7063	1	0.00028
7064	1	0.00028
7065	1	0.00028
7066	1	0.00028
7067	1	0.00028
7068	1	0.00028
7069	1	0.00028
7070	1	0.00028
7071	1	0.00028
7072	1	0.00028
7073	1	0.00028
7074	1	0.00028
7075	1	0.00028
7076	1	0.00028
7077	1	0.00028
7078	1	0.00028
7079	1	0.00028
7080	1	0.00028
7081	1	0.00028
